HO_BT,HOL_BT,BIN,BINL,N,M,K,L,epoch
-1.03325,-0.907902,-1.00032,-0.922212,1000,8858,4,1,41
-1.2707,-1.33894,-1.26923,-1.34929,1000,1274,6,0,13
-1.37613,-1.10659,-1.32387,-1.10984,1000,23357,6,1,43
-0.963515,-0.797722,-0.92744,-0.796944,1000,18329,4,1,39
-1.13417,-1.2059,-1.13553,-1.23061,1000,5455,6,0,6
-1.07213,-0.959063,-1.04084,-0.965574,1000,11288,4,1,39
-1.25019,-1.34731,-1.25532,-1.3923,1000,4281,8,0,49
-1.30907,-1.4107,-1.31627,-1.44798,1000,3359,8,0,7
-1.92661,-1.49383,-1.8481,-1.51559,1000,8858,10,1,35
-1.07582,-0.983829,-1.04853,-0.997113,1000,5455,4,1,14
-0.50028,-0.50028,-0.50028,-0.50028,1000,5455,2,0,7
-1.11089,-1.21436,-1.11253,-1.22993,1000,3359,6,0,7
-0.629816,-0.629816,-0.629816,-0.629816,1000,1000,2,0,2
-1.20116,-1.34116,-1.21694,-1.35396,1000,1274,6,0,40
-0.539503,-0.539503,-0.539503,-0.539503,1000,3359,2,1,19
-0.555864,-0.555864,-0.555864,-0.555864,1000,4281,2,0,44
-1.29192,-1.29896,-1.2923,-1.29957,1000,100000,8,0,18
-0.98604,-1.04896,-1.00066,-1.06854,1000,1623,4,0,13
-1.44303,-1.21692,-1.38712,-1.24233,1000,4281,6,1,26
-1.11892,-0.990207,-1.08146,-1.00329,1000,3359,4,1,7
-1.20537,-1.33785,-1.21577,-1.3736,1000,1274,6,0,36
-0.907523,-0.938792,-0.906864,-0.944457,1000,6951,4,0,21
-1.41327,-1.13737,-1.35984,-1.13836,1000,78475,6,1,35
-1.65532,-1.80398,-1.67113,-1.95144,1000,1623,10,0,18
-1.73222,-1.47272,-1.7068,-1.50505,1000,1000,6,1,47
-0.867045,-0.872152,-0.867156,-0.872456,1000,78475,4,0,35
-1.00934,-0.870502,-0.976388,-0.871999,1000,23357,4,1,21
-1.10673,-1.23724,-1.10717,-1.25765,1000,2636,6,0,36
-1.92454,-1.4322,-1.84496,-1.43516,1000,48329,10,1,34
-1.22359,-1.24629,-1.2242,-1.25487,1000,23357,8,0,9
-1.08173,-1.12406,-1.08453,-1.14052,1000,11288,6,0,31
-1.08767,-1.15769,-1.08732,-1.18619,1000,5455,6,0,41
-1.1226,-1.19237,-1.12398,-1.21196,1000,5455,6,0,40
-1.3363,-1.42831,-1.33954,-1.47575,1000,2636,8,0,5
-1.24862,-1.26051,-1.24923,-1.26218,1000,48329,8,0,12
-1.94907,-1.47982,-1.87342,-1.48188,1000,37926,10,1,26
-0.561042,-0.561042,-0.561042,-0.561042,1000,2636,2,1,44
-1.40978,-1.17534,-1.35672,-1.20304,1000,6951,6,1,30
-1.89233,-1.39055,-1.81233,-1.39274,1000,61584,10,1,41
-1.8689,-1.45516,-1.79076,-1.49832,1000,5455,10,1,5
-1.29354,-1.39792,-1.29138,-1.42093,1000,4281,10,0,43
-0.470933,-0.470933,-0.470933,-0.470933,1000,11288,2,0,10
-1.31246,-1.31819,-1.31252,-1.31909,1000,100000,8,0,47
-1.41955,-1.14609,-1.3656,-1.15185,1000,23357,6,1,35
-1.40557,-1.11933,-1.34901,-1.12449,1000,23357,6,1,2
-1.08516,-1.09742,-1.08588,-1.09924,1000,37926,6,0,45
-1.15791,-1.06986,-1.12999,-1.09377,1000,3359,4,1,21
-0.503783,-0.503783,-0.503783,-0.503783,1000,5455,2,0,26
-0.840757,-0.850153,-0.840913,-0.850286,1000,48329,4,0,17
-1.12617,-1.20828,-1.12336,-1.22029,1000,2069,6,0,7
-0.465999,-0.465999,-0.465999,-0.465999,1000,8858,2,0,17
-1.08851,-1.16704,-1.09678,-1.18931,1000,1000,4,0,39
-1.41173,-1.58711,-1.41738,-1.66708,1000,2636,10,0,30
-1.20734,-1.21945,-1.20749,-1.22229,1000,37926,8,0,18
-1.4153,-1.1316,-1.35889,-1.13431,1000,37926,6,1,32
-1.41359,-1.1317,-1.35879,-1.13411,1000,18329,6,1,25
-0.667338,-0.667338,-0.667338,-0.667338,1000,1000,2,1,47
-1.84124,-1.59206,-1.79084,-1.62772,1000,1000,8,1,31
-1.10487,-1.20217,-1.10543,-1.20916,1000,2636,6,0,3
-1.10405,-1.15944,-1.10456,-1.1649,1000,5455,6,0,35
-0.835537,-0.839883,-0.835761,-0.840837,1000,78475,4,0,2
-1.26371,-1.33735,-1.26707,-1.36544,1000,6951,8,0,5
-1.91309,-1.4053,-1.83171,-1.408,1000,61584,10,1,33
-1.41785,-1.19619,-1.36668,-1.20367,1000,8858,6,1,49
-0.422529,-0.422529,-0.422529,-0.422529,1000,61584,2,0,38
-1.99745,-1.71978,-1.93578,-1.81233,1000,1623,10,1,14
-1.69268,-1.35842,-1.62483,-1.3765,1000,8858,8,1,44
-1.42807,-1.17544,-1.37664,-1.18484,1000,14384,6,1,3
-1.42266,-1.21916,-1.37437,-1.24225,1000,5455,6,1,38
-1.14901,-1.16032,-1.14979,-1.16396,1000,37926,6,0,49
-1.39738,-1.12069,-1.34425,-1.12456,1000,23357,6,1,29
-1.28363,-1.32411,-1.28405,-1.34284,1000,8858,8,0,32
-0.412915,-0.412915,-0.412915,-0.412915,1000,61584,2,1,20
-0.495601,-0.495601,-0.495601,-0.495601,1000,8858,2,0,19
-1.00761,-0.859488,-0.974437,-0.859636,1000,48329,4,1,12
-1.3716,-1.43593,-1.37328,-1.45603,1000,5455,10,0,31
-0.859762,-0.86748,-0.859659,-0.86748,1000,48329,4,0,34
-1.87317,-1.58976,-1.79932,-1.67089,1000,1274,8,1,43
-1.44397,-1.20804,-1.38619,-1.2414,1000,5455,6,1,22
-0.473214,-0.473214,-0.473214,-0.473214,1000,6951,2,0,14
-1.26069,-1.276,-1.26115,-1.28019,1000,29763,8,0,14
-1.45154,-1.51976,-1.4514,-1.55893,1000,5455,10,0,16
-1.4399,-1.19996,-1.37787,-1.23213,1000,2069,6,1,33
-1.88403,-1.38156,-1.80054,-1.39221,1000,18329,10,1,5
-1.35719,-1.40864,-1.3589,-1.43016,1000,6951,8,0,34
-0.451166,-0.451166,-0.451166,-0.451166,1000,8858,2,1,21
-0.86279,-0.865636,-0.863179,-0.866607,1000,100000,4,0,5
-1.93292,-1.44502,-1.85134,-1.45557,1000,14384,10,1,47
-1.88752,-1.35921,-1.80241,-1.36043,1000,78475,10,1,28
-0.893673,-0.943467,-0.89148,-0.947928,1000,4281,4,0,49
-1.38867,-1.07837,-1.33159,-1.07939,1000,100000,6,1,23
-1.95273,-1.4693,-1.87312,-1.47223,1000,48329,10,1,10
-1.09673,-1.10294,-1.09682,-1.10416,1000,61584,6,0,22
-1.031,-0.897996,-0.995643,-0.900615,1000,6951,4,1,4
-1.97262,-1.49094,-1.88935,-1.5031,1000,14384,10,1,34
-1.4414,-1.60391,-1.44606,-1.65517,1000,2069,10,0,41
-1.45618,-1.5729,-1.46081,-1.62422,1000,2069,10,0,13
-1.44801,-1.48326,-1.44936,-1.49159,1000,14384,10,0,36
-1.32876,-1.3483,-1.32977,-1.35479,1000,18329,8,0,17
-1.43888,-1.49997,-1.44012,-1.52129,1000,5455,10,0,34
-0.825862,-0.84448,-0.82697,-0.845113,1000,18329,4,0,31
-0.450604,-0.450604,-0.450604,-0.450604,1000,11288,2,0,0
-1.30424,-1.47179,-1.29938,-1.50356,1000,1000,8,0,28
-0.422591,-0.422591,-0.422591,-0.422591,1000,61584,2,1,9
-1.92762,-1.52606,-1.85113,-1.56824,1000,2636,10,1,30
-1.88753,-1.41086,-1.81184,-1.41665,1000,23357,10,1,10
-1.71316,-1.36936,-1.64809,-1.39589,1000,6951,8,1,7
-1.19177,-1.06781,-1.16002,-1.09022,1000,2069,4,1,21
-0.432292,-0.432292,-0.432292,-0.432292,1000,78475,2,1,6
-1.13987,-1.22109,-1.14435,-1.25043,1000,3359,6,0,33
-1.12458,-1.1338,-1.12485,-1.13512,1000,37926,6,0,24
-1.93766,-1.60925,-1.85487,-1.67271,1000,1623,10,1,34
-1.90371,-1.38387,-1.82008,-1.38509,1000,78475,10,1,12
-1.40282,-1.10886,-1.34637,-1.11118,1000,37926,6,1,3
-1.45512,-1.21768,-1.40346,-1.23545,1000,5455,6,1,21
-1.24927,-1.25731,-1.24945,-1.25877,1000,78475,8,0,28
-1.29257,-1.29802,-1.29269,-1.29855,1000,100000,8,0,4
-1.29032,-1.31544,-1.29103,-1.3243,1000,18329,8,0,42
-1.37279,-1.39253,-1.37262,-1.39671,1000,23357,10,0,16
-1.4913,-1.56046,-1.49212,-1.61302,1000,5455,10,0,18
-1.18628,-1.11948,-1.18122,-1.13635,1000,1274,4,1,7
-0.87854,-0.969393,-0.885887,-0.977198,1000,2636,4,0,19
-2.01233,-1.70155,-1.94295,-1.79291,1000,2069,10,1,28
-1.30028,-1.34621,-1.30136,-1.37012,1000,6951,8,0,14
-1.35455,-1.4038,-1.35598,-1.43128,1000,8858,10,0,4
-1.39747,-1.42657,-1.39688,-1.43447,1000,14384,10,0,45
-1.43164,-1.48488,-1.43204,-1.5047,1000,8858,10,0,37
-1.93273,-1.58029,-1.86013,-1.66633,1000,2636,10,1,11
-1.07792,-0.948635,-1.04945,-0.958106,1000,3359,4,1,0
-1.20232,-1.0826,-1.17895,-1.07688,1000,1000,4,1,8
-1.92926,-1.58691,-1.85108,-1.63504,1000,1623,10,1,37
-0.488465,-0.488465,-0.488465,-0.488465,1000,5455,2,1,18
-0.913542,-0.975204,-0.916085,-0.992628,1000,5455,4,0,49
-1.30044,-1.33945,-1.3021,-1.35784,1000,11288,8,0,44
-1.03053,-0.89656,-0.996967,-0.901353,1000,8858,4,1,31
-1.22126,-1.3533,-1.23045,-1.39553,1000,2069,6,0,19
-1.51721,-1.72062,-1.55214,-1.83885,1000,1000,10,0,43
-1.29795,-1.30273,-1.29789,-1.30319,1000,100000,8,0,48
-0.542309,-0.542309,-0.542309,-0.542309,1000,1623,2,0,39
-1.08464,-0.960355,-1.04803,-0.965116,1000,6951,4,1,15
-1.36085,-1.58654,-1.36946,-1.67532,1000,1000,10,0,32
-0.459306,-0.459306,-0.459306,-0.459306,1000,5455,2,1,27
-1.87314,-1.37528,-1.79044,-1.37772,1000,23357,10,1,18
-1.39659,-1.09846,-1.33994,-1.10129,1000,29763,6,1,28
-0.591911,-0.591911,-0.591911,-0.591911,1000,2069,2,0,38
-0.81,-0.824612,-0.808989,-0.824035,1000,23357,4,0,7
-1.87484,-1.37072,-1.79643,-1.37618,1000,29763,10,1,30
-1.97539,-1.62039,-1.9004,-1.72455,1000,1623,10,1,47
-0.975917,-1.03082,-0.98566,-1.05319,1000,2636,4,0,16
-1.83293,-1.54676,-1.77491,-1.61328,1000,1274,8,1,30
-1.39942,-1.11169,-1.3455,-1.11382,1000,48329,6,1,11
-1.65333,-1.24159,-1.5841,-1.24337,1000,23357,8,1,9
-1.9691,-1.47904,-1.89066,-1.48005,1000,78475,10,1,37
-1.38188,-1.08728,-1.32625,-1.0883,1000,37926,6,1,45
-1.42394,-1.17722,-1.36977,-1.19145,1000,5455,6,1,36
-0.560921,-0.560921,-0.560921,-0.560921,1000,2636,2,0,44
-1.31037,-1.38816,-1.31325,-1.42771,1000,4281,8,0,33
-0.993351,-1.08977,-1.00147,-1.11083,1000,2069,4,0,4
-1.70645,-1.36697,-1.63866,-1.39102,1000,6951,8,1,5
-1.09604,-0.972339,-1.05278,-0.982031,1000,4281,4,1,7
-1.09247,-1.00552,-1.06427,-1.02561,1000,2069,4,1,27
-0.435045,-0.435045,-0.435045,-0.435045,1000,23357,2,0,14
-1.18795,-1.09688,-1.17198,-1.11735,1000,1274,4,1,4
-1.41024,-1.495,-1.41304,-1.54351,1000,5455,10,0,21
-0.595684,-0.595684,-0.595684,-0.595684,1000,2636,2,1,3
-0.445476,-0.445476,-0.445476,-0.445476,1000,18329,2,0,48
-0.854636,-0.8651,-0.855431,-0.866652,1000,37926,4,0,2
-1.42491,-1.16978,-1.37227,-1.17807,1000,11288,6,1,36
-1.96613,-1.54727,-1.88577,-1.58912,1000,5455,10,1,8
-1.66477,-1.30158,-1.59259,-1.32216,1000,6951,8,1,36
-1.3553,-1.06847,-1.30241,-1.07039,1000,37926,6,1,1
-0.453526,-0.453526,-0.453526,-0.453526,1000,11288,2,1,11
-1.14935,-1.08834,-1.13919,-1.08699,1000,1274,4,1,49
-1.00289,-0.848855,-0.968696,-0.849567,1000,37926,4,1,32
-2.02623,-1.71487,-1.96244,-1.79233,1000,1000,10,1,28
-1.10221,-1.11969,-1.10262,-1.12434,1000,29763,6,0,16
-1.31497,-1.34676,-1.31675,-1.35699,1000,14384,8,0,20
-0.432802,-0.432802,-0.432802,-0.432802,1000,23357,2,1,36
-1.56382,-1.75747,-1.56954,-1.86351,1000,1623,10,0,26
-0.879617,-0.88799,-0.880519,-0.893199,1000,23357,4,0,15
-0.860142,-0.900502,-0.860372,-0.907107,1000,6951,4,0,26
-1.18787,-1.32602,-1.20095,-1.38461,1000,2069,6,0,46
-1.30893,-1.3803,-1.31407,-1.40505,1000,5455,8,0,17
-1.22394,-1.13611,-1.19992,-1.15895,1000,2069,4,1,28
-0.534873,-0.534873,-0.534873,-0.534873,1000,4281,2,1,40
-1.41704,-1.43754,-1.41738,-1.44137,1000,29763,10,0,47
-1.10682,-0.986733,-1.06967,-0.998002,1000,3359,4,1,47
-0.987675,-0.826894,-0.953438,-0.828753,1000,48329,4,1,22
-1.42611,-1.44716,-1.42664,-1.454,1000,23357,10,0,42
-1.26388,-1.17086,-1.26246,-1.18695,1000,1000,4,1,19
-1.06491,-0.96115,-1.03318,-0.975511,1000,5455,4,1,47
-0.845063,-0.849393,-0.845007,-0.849288,1000,100000,4,0,4
-1.91002,-1.4469,-1.83456,-1.45022,1000,29763,10,1,25
-1.01054,-0.892545,-0.976253,-0.896905,1000,6951,4,1,41
-1.38203,-1.084,-1.32652,-1.08454,1000,37926,6,1,19
-2.06778,-1.80635,-2.00615,-1.93316,1000,1000,10,1,40
-0.982657,-1.04859,-0.985643,-1.05774,1000,1623,4,0,47
-1.36115,-1.46721,-1.36396,-1.50581,1000,4281,10,0,35
-0.412789,-0.412789,-0.412789,-0.412789,1000,48329,2,1,26
-0.950994,-1.01364,-0.953505,-1.02256,1000,2636,4,0,27
-1.87826,-1.3682,-1.79781,-1.36908,1000,61584,10,1,24
-0.861474,-0.865861,-0.861629,-0.866102,1000,100000,4,0,40
-1.73752,-1.44294,-1.67176,-1.49077,1000,2636,8,1,15
-1.9161,-1.41888,-1.83622,-1.41989,1000,61584,10,1,25
-1.67454,-1.26971,-1.60489,-1.27415,1000,29763,8,1,48
-0.967329,-1.03967,-0.975666,-1.06295,1000,2636,4,0,31
-1.38349,-1.39646,-1.38427,-1.39779,1000,37926,10,0,47
-1.94041,-1.47265,-1.86644,-1.47331,1000,78475,10,1,39
-1.49034,-1.28058,-1.43999,-1.31485,1000,4281,6,1,29
-0.513974,-0.513974,-0.513974,-0.513974,1000,8858,2,0,31
-1.02017,-0.864706,-0.985705,-0.865772,1000,61584,4,1,21
-1.10811,-1.21671,-1.11057,-1.21954,1000,2636,6,0,24
-1.71245,-1.40487,-1.64604,-1.45458,1000,3359,8,1,15
-1.95465,-1.60089,-1.88162,-1.66109,1000,2069,10,1,21
-0.628693,-0.628693,-0.628693,-0.628693,1000,1274,2,0,26
-2.03408,-1.72986,-1.96365,-1.79956,1000,1274,10,1,29
-0.419244,-0.419244,-0.419244,-0.419244,1000,29763,2,1,47
-1.0167,-0.86844,-0.983626,-0.86852,1000,100000,4,1,36
-1.25651,-1.28322,-1.25784,-1.29256,1000,18329,8,0,25
-1.73182,-1.39006,-1.66619,-1.414,1000,8858,8,1,4
-1.3443,-1.46076,-1.34963,-1.52402,1000,3359,8,0,12
-1.39785,-1.12978,-1.34373,-1.13977,1000,11288,6,1,33
-1.01303,-0.865335,-0.979436,-0.868984,1000,23357,4,1,22
-0.629261,-0.629261,-0.629261,-0.629261,1000,1274,2,0,15
-1.19752,-1.27522,-1.20265,-1.31267,1000,4281,6,0,15
-1.08681,-1.09476,-1.08693,-1.0962,1000,61584,6,0,12
-0.420982,-0.420982,-0.420982,-0.420982,1000,48329,2,0,31
-1.69091,-1.28088,-1.61974,-1.28132,1000,78475,8,1,43
-1.29906,-1.39544,-1.30296,-1.43635,1000,4281,8,0,25
-1.72298,-1.42395,-1.66005,-1.45126,1000,3359,8,1,30
-1.87044,-1.43611,-1.79192,-1.46454,1000,6951,10,1,17
-1.35648,-1.36379,-1.35653,-1.36465,1000,78475,10,0,4
-1.32985,-1.40848,-1.33477,-1.4301,1000,4281,8,0,12
-0.456794,-0.456794,-0.456794,-0.456794,1000,14384,2,1,16
-1.43057,-1.45685,-1.43084,-1.46553,1000,14384,10,0,38
-1.02685,-0.875171,-0.991407,-0.879315,1000,14384,4,1,18
-1.97544,-1.51984,-1.89921,-1.54111,1000,8858,10,1,12
-0.505742,-0.505742,-0.505742,-0.505742,1000,3359,2,0,25
-1.22899,-1.24188,-1.22919,-1.24387,1000,29763,8,0,49
-1.10804,-1.12472,-1.109,-1.12757,1000,23357,6,0,36
-1.69313,-1.30637,-1.6258,-1.31343,1000,18329,8,1,41
-1.04523,-1.11574,-1.04967,-1.13194,1000,5455,6,0,31
-1.68907,-1.28816,-1.62087,-1.28923,1000,61584,8,1,48
-1.35177,-1.36334,-1.35191,-1.36612,1000,48329,10,0,13
-1.80643,-1.60187,-1.75266,-1.66666,1000,1623,8,1,15
-1.44667,-1.45427,-1.44661,-1.45591,1000,61584,10,0,22
-1.49299,-1.25868,-1.4243,-1.27187,1000,2069,6,1,25
-1.26228,-1.31259,-1.26429,-1.33493,1000,8858,8,0,41
-0.851971,-0.855389,-0.852029,-0.855946,1000,100000,4,0,36
-0.418241,-0.418241,-0.418241,-0.418241,1000,61584,2,1,4
-1.09417,-0.984185,-1.05963,-0.992512,1000,5455,4,1,29
-1.69424,-1.29892,-1.62524,-1.30131,1000,37926,8,1,10
-0.470317,-0.470317,-0.470317,-0.470317,1000,5455,2,1,3
-0.926752,-0.994839,-0.931147,-1.00837,1000,4281,4,0,18
-0.957281,-1.0529,-0.949198,-1.05137,1000,1274,4,0,33
-1.07145,-0.991959,-1.0419,-1.00852,1000,4281,4,1,36
-0.455554,-0.455554,-0.455554,-0.455554,1000,18329,2,0,5
-1.33093,-1.3606,-1.33297,-1.37184,1000,18329,10,0,8
-1.51861,-1.70021,-1.52596,-1.79741,1000,1274,10,0,23
-1.2263,-1.31751,-1.22906,-1.335,1000,3359,8,0,5
-2.03995,-1.72318,-1.97027,-1.81652,1000,2636,10,1,42
-1.38763,-1.58702,-1.39471,-1.65086,1000,1623,10,0,40
-1.6675,-1.2722,-1.59544,-1.27756,1000,37926,8,1,47
-1.93686,-1.53395,-1.86217,-1.58325,1000,3359,10,1,27
-1.36307,-1.4533,-1.36289,-1.47249,1000,3359,8,0,40
-1.03224,-0.897274,-1.00003,-0.900182,1000,29763,4,1,8
-0.6093,-0.6093,-0.6093,-0.6093,1000,1623,2,1,40
-0.580674,-0.580674,-0.580674,-0.580674,1000,1623,2,1,34
-0.430138,-0.430138,-0.430138,-0.430138,1000,37926,2,1,31
-0.427332,-0.427332,-0.427332,-0.427332,1000,78475,2,0,39
-1.55401,-1.68447,-1.55424,-1.74107,1000,2636,10,0,45
-0.973804,-1.06697,-0.983952,-1.09063,1000,2636,4,0,6
-0.890697,-0.969217,-0.894674,-0.977223,1000,2636,4,0,15
-1.99468,-1.61761,-1.91532,-1.66673,1000,2636,10,1,28
-0.529861,-0.529861,-0.529861,-0.529861,1000,4281,2,0,4
-1.35712,-1.48762,-1.36873,-1.55751,1000,1623,8,0,36
-0.484943,-0.484943,-0.484943,-0.484943,1000,8858,2,0,38
-1.67846,-1.2807,-1.61027,-1.28267,1000,78475,8,1,49
-1.09836,-1.10582,-1.09849,-1.10712,1000,61584,6,0,14
-1.30955,-1.35569,-1.3099,-1.37108,1000,8858,8,0,13
-1.76178,-1.49527,-1.70964,-1.54241,1000,2069,8,1,20
-1.44441,-1.45006,-1.44438,-1.45122,1000,78475,10,0,46
-1.56109,-1.47844,-1.54859,-1.5558,1000,1274,6,1,43
-1.72803,-1.34401,-1.65991,-1.35411,1000,11288,8,1,48
-0.437303,-0.437303,-0.437303,-0.437303,1000,23357,2,0,41
-1.35353,-1.54815,-1.36639,-1.60572,1000,1000,8,0,10
-1.67321,-1.32329,-1.6047,-1.34734,1000,6951,8,1,8
-1.12809,-1.1367,-1.12849,-1.13785,1000,61584,6,0,46
-1.69409,-1.30163,-1.62575,-1.30495,1000,37926,8,1,26
-1.94017,-1.48226,-1.8621,-1.50391,1000,14384,10,1,14
-1.01985,-0.859085,-0.984407,-0.859856,1000,48329,4,1,9
-1.29159,-1.40579,-1.29452,-1.42652,1000,2636,8,0,1
-1.44384,-1.65324,-1.44575,-1.70655,1000,1000,10,0,35
-0.476412,-0.476412,-0.476412,-0.476412,1000,8858,2,1,11
-1.79028,-1.53096,-1.7258,-1.57189,1000,2069,8,1,48
-1.90176,-1.44201,-1.82808,-1.44834,1000,29763,10,1,16
-1.81016,-1.56444,-1.75938,-1.6238,1000,1623,8,1,22
-1.19492,-1.29168,-1.20186,-1.32666,1000,2069,6,0,33
-1.42456,-1.50745,-1.43444,-1.55196,1000,3359,8,0,39
-1.12565,-1.05637,-1.09729,-1.06505,1000,1623,4,1,33
-1.22328,-1.22964,-1.22347,-1.23046,1000,78475,8,0,39
-1.00028,-0.847291,-0.967817,-0.847169,1000,100000,4,1,25
-1.92594,-1.44599,-1.8495,-1.44806,1000,37926,10,1,5
-1.37347,-1.48954,-1.38427,-1.56453,1000,1623,8,0,26
-1.13372,-1.17321,-1.13722,-1.1832,1000,11288,6,0,18
-1.97025,-1.57116,-1.89676,-1.61087,1000,8858,10,1,22
-0.51214,-0.51214,-0.51214,-0.51214,1000,5455,2,0,5
-1.07391,-0.939522,-1.03845,-0.943194,1000,6951,4,1,28
-0.473937,-0.473937,-0.473937,-0.473937,1000,8858,2,0,35
-1.00016,-0.850904,-0.967764,-0.851416,1000,100000,4,1,22
-1.25307,-1.28832,-1.25146,-1.29263,1000,11288,8,0,16
-1.3978,-1.11174,-1.34458,-1.1123,1000,100000,6,1,48
-1.43564,-1.47727,-1.43651,-1.48644,1000,14384,10,0,2
-0.424273,-0.424273,-0.424273,-0.424273,1000,100000,2,0,27
-0.444469,-0.444469,-0.444469,-0.444469,1000,23357,2,1,26
-0.870472,-0.917443,-0.872453,-0.923876,1000,8858,4,0,33
-1.36621,-1.0648,-1.31096,-1.06641,1000,61584,6,1,23
-0.513177,-0.513177,-0.513177,-0.513177,1000,5455,2,0,36
-1.13753,-1.16182,-1.13856,-1.17083,1000,23357,6,0,11
-1.2501,-1.2591,-1.25011,-1.26011,1000,61584,8,0,20
-1.2904,-1.42446,-1.29433,-1.45521,1000,2069,8,0,25
-0.832147,-0.853391,-0.83431,-0.857668,1000,18329,4,0,45
-1.47177,-1.34836,-1.44319,-1.39236,1000,1274,6,1,23
-1.05427,-1.1407,-1.06134,-1.15006,1000,1000,4,0,28
-1.07006,-0.93462,-1.02889,-0.945811,1000,5455,4,1,3
-0.842931,-0.849083,-0.843581,-0.850147,1000,78475,4,0,26
-0.418254,-0.418254,-0.418254,-0.418254,1000,100000,2,1,27
-1.40371,-1.49258,-1.40293,-1.51026,1000,4281,10,0,47
-1.39575,-1.10873,-1.34125,-1.11159,1000,29763,6,1,20
-1.70605,-1.31658,-1.63352,-1.32843,1000,11288,8,1,26
-1.01702,-0.863373,-0.983193,-0.865181,1000,48329,4,1,36
-0.444425,-0.444425,-0.444425,-0.444425,1000,23357,2,0,8
-1.03498,-0.947493,-1.00414,-0.958885,1000,5455,4,1,19
-1.11688,-1.01073,-1.09035,-1.01784,1000,2069,4,1,13
-0.426866,-0.426866,-0.426866,-0.426866,1000,23357,2,0,48
-1.7483,-1.46131,-1.67277,-1.51377,1000,2069,8,1,49
-1.31456,-1.53875,-1.31555,-1.5841,1000,1274,10,0,43
-1.42331,-1.17308,-1.37292,-1.18111,1000,14384,6,1,38
-0.465208,-0.465208,-0.465208,-0.465208,1000,11288,2,1,40
-0.968624,-1.04992,-0.974396,-1.05736,1000,1274,4,0,28
-0.423604,-0.423604,-0.423604,-0.423604,1000,78475,2,1,42
-0.481186,-0.481186,-0.481186,-0.481186,1000,8858,2,0,6
-0.851336,-0.863907,-0.851314,-0.865489,1000,23357,4,0,40
-0.831399,-0.836186,-0.831674,-0.837067,1000,78475,4,0,4
-1.2307,-1.2855,-1.23303,-1.31598,1000,6951,8,0,31
-1.45858,-1.20595,-1.40215,-1.21416,1000,6951,6,1,29
-1.31116,-1.48477,-1.32749,-1.56986,1000,2069,8,0,48
-0.860916,-0.887198,-0.861082,-0.890602,1000,6951,4,0,6
-0.459792,-0.459792,-0.459792,-0.459792,1000,11288,2,1,4
-0.41735,-0.41735,-0.41735,-0.41735,1000,48329,2,1,38
-0.537782,-0.537782,-0.537782,-0.537782,1000,3359,2,1,18
-0.552085,-0.552085,-0.552085,-0.552085,1000,2636,2,1,39
-1.91067,-1.4537,-1.83128,-1.46496,1000,14384,10,1,0
-1.69853,-1.31073,-1.63144,-1.31112,1000,100000,8,1,12
-1.44247,-1.23718,-1.37898,-1.2306,1000,1274,6,1,45
-0.445726,-0.445726,-0.445726,-0.445726,1000,48329,2,0,24
-1.30564,-1.39965,-1.32487,-1.41062,1000,1000,6,0,24
-1.8996,-1.44648,-1.81821,-1.46964,1000,11288,10,1,42
-1.39771,-1.09836,-1.33938,-1.10266,1000,18329,6,1,16
-1.74855,-1.40408,-1.68061,-1.42287,1000,6951,8,1,0
-1.84433,-1.32665,-1.75995,-1.33634,1000,18329,10,1,0
-1.41775,-1.43528,-1.41872,-1.44063,1000,29763,10,0,19
-1.93417,-1.59284,-1.86416,-1.66199,1000,3359,10,1,11
-1.17085,-1.0966,-1.15213,-1.11593,1000,2069,4,1,34
-1.15765,-1.33746,-1.17764,-1.38672,1000,1623,6,0,10
-1.14212,-1.2042,-1.14327,-1.22728,1000,6951,6,0,24
-0.584916,-0.584916,-0.584916,-0.584916,1000,2636,2,1,27
-1.25642,-1.16365,-1.2621,-1.17127,1000,1000,4,1,36
-0.431447,-0.431447,-0.431447,-0.431447,1000,18329,2,1,37
-1.08712,-1.14566,-1.09594,-1.16225,1000,1000,4,0,29
-0.58413,-0.58413,-0.58413,-0.58413,1000,2069,2,0,19
-1.37244,-1.59742,-1.37449,-1.64867,1000,1274,10,0,15
-1.04753,-1.08327,-1.04705,-1.08763,1000,8858,6,0,43
-0.43485,-0.43485,-0.43485,-0.43485,1000,29763,2,0,30
-1.15534,-1.32376,-1.16263,-1.35621,1000,1623,6,0,22
-0.544724,-0.544724,-0.544724,-0.544724,1000,3359,2,1,0
-0.448067,-0.448067,-0.448067,-0.448067,1000,29763,2,0,2
-1.4405,-1.23927,-1.39077,-1.26077,1000,4281,6,1,3
-0.99895,-0.838669,-0.964857,-0.839163,1000,78475,4,1,46
-1.54342,-1.39616,-1.52868,-1.40671,1000,1000,6,1,6
-1.32424,-1.42093,-1.33242,-1.47664,1000,3359,8,0,3
-0.997243,-0.849446,-0.962798,-0.853156,1000,18329,4,1,37
-1.42166,-1.14801,-1.36841,-1.15022,1000,37926,6,1,21
-0.647334,-0.647334,-0.647334,-0.647334,1000,1274,2,0,20
-0.443211,-0.443211,-0.443211,-0.443211,1000,23357,2,1,7
-1.92831,-1.44625,-1.84962,-1.44784,1000,78475,10,1,3
-1.02566,-0.87756,-0.99304,-0.879062,1000,48329,4,1,39
-1.42659,-1.43122,-1.42649,-1.43249,1000,100000,10,0,37
