HO_BT,HOL_BT,BIN,BINL,N,M,K,L,epoch
-15.1847,-17.6012,-15.2265,-20.9906,1000,2069,10,1,7
-7.3455,-7.86797,-7.35896,-8.22327,1000,14384,8,0,17
-14.8918,-19.239,-14.9164,-21.6843,1000,14384,10,1,21
-2.45067,-2.7323,-2.50287,-2.79927,1000,1623,4,0,8
-14.8505,-19.0106,-14.8649,-21.3401,1000,14384,10,1,48
-14.9393,-18.4711,-14.9745,-21.9004,1000,5455,10,1,47
-0.580834,-0.580834,-0.580834,-0.580834,1000,2069,2,0,31
-10.9193,-12.49,-10.9581,-13.4229,1000,3359,10,0,2
-0.62747,-0.62747,-0.62747,-0.62747,1000,1274,2,1,27
-3.05154,-3.3315,-3.06295,-3.59239,1000,4281,4,1,20
-10.7726,-11.089,-10.7761,-11.2289,1000,48329,10,0,27
-10.3855,-13.7992,-10.403,-14.3432,1000,78475,8,1,12
-4.47177,-4.54295,-4.47324,-4.55509,1000,78475,6,0,36
-6.37758,-8.03022,-6.39537,-8.69701,1000,18329,6,1,1
-6.34595,-8.17638,-6.36224,-8.65906,1000,37926,6,1,5
-5.17494,-5.86366,-5.25142,-6.09288,1000,1000,6,0,31
-7.17265,-7.86817,-7.18301,-8.18134,1000,8858,8,0,33
-11.0207,-12.4305,-11.0583,-13.2194,1000,3359,10,0,17
-0.474161,-0.474161,-0.474161,-0.474161,1000,3359,2,0,11
-10.8915,-12.5323,-10.9469,-13.3961,1000,2636,10,0,15
-6.3573,-8.08349,-6.37276,-8.55701,1000,29763,6,1,9
-4.82796,-5.39242,-4.87003,-5.62798,1000,2636,6,0,6
-2.12954,-2.26098,-2.13731,-2.28657,1000,11288,4,0,4
-4.63022,-5.36969,-4.68997,-5.53981,1000,2069,6,0,6
-4.46335,-4.88269,-4.4822,-5.03731,1000,6951,6,0,22
-4.45403,-4.63285,-4.45828,-4.69659,1000,29763,6,0,39
-6.44322,-7.76939,-6.46921,-8.7976,1000,6951,6,1,31
-0.645708,-0.645708,-0.645708,-0.645708,1000,1623,2,1,42
-2.47366,-2.67401,-2.47563,-2.69242,1000,1274,4,0,15
-10.7878,-11.1312,-10.7923,-11.3416,1000,48329,10,0,33
-14.9618,-18.8431,-15.006,-22.076,1000,6951,10,1,11
-15.5858,-16.6447,-15.7669,-19.5994,1000,1000,10,1,24
-3.1448,-3.34183,-3.16228,-3.61169,1000,3359,4,1,39
-2.96959,-3.47586,-2.97819,-3.67781,1000,14384,4,1,36
-3.44339,-3.27945,-3.57007,-3.45588,1000,1000,4,1,42
-10.3157,-13.8007,-10.3315,-14.6881,1000,48329,8,1,5
-0.440809,-0.440809,-0.440809,-0.440809,1000,48329,2,0,32
-3.19524,-3.2484,-3.23772,-3.47113,1000,2069,4,1,0
-4.49716,-4.86837,-4.50342,-5.03458,1000,6951,6,0,48
-0.566493,-0.566493,-0.566493,-0.566493,1000,2069,2,0,43
-15.3024,-17.7295,-15.4035,-21.0367,1000,2069,10,1,43
-15.4532,-17.4064,-15.5518,-20.5769,1000,1623,10,1,45
-6.37071,-7.81242,-6.38242,-8.54732,1000,11288,6,1,29
-2.10658,-2.20801,-2.11159,-2.24291,1000,14384,4,0,10
-10.4437,-13.1615,-10.4711,-14.8612,1000,11288,8,1,45
-2.1991,-2.40103,-2.21061,-2.47646,1000,4281,4,0,14
-11.3822,-13.1998,-11.4606,-14.3174,1000,2069,10,0,1
-4.44177,-4.5376,-4.44309,-4.56777,1000,48329,6,0,9
-0.430881,-0.430881,-0.430881,-0.430881,1000,61584,2,1,36
-4.67758,-5.29388,-4.70233,-5.50125,1000,3359,6,0,10
-0.63217,-0.632171,-0.63217,-0.63217,1000,1000,2,1,41
-2.97227,-3.47225,-2.97852,-3.68036,1000,11288,4,1,32
-6.72368,-7.24871,-6.7817,-8.08379,1000,2069,6,1,39
-6.33664,-7.90591,-6.34992,-8.54274,1000,18329,6,1,23
-7.32949,-7.83016,-7.33441,-8.11793,1000,14384,8,0,1
-10.6157,-10.7997,-10.6172,-10.8512,1000,100000,10,0,5
-10.9743,-11.3233,-10.9774,-11.5313,1000,37926,10,0,39
-6.29923,-8.24177,-6.30962,-8.4756,1000,100000,6,1,3
-6.5886,-7.41362,-6.61946,-8.38431,1000,3359,6,1,37
-0.416059,-0.416059,-0.416059,-0.416059,1000,100000,2,1,31
-0.4544,-0.4544,-0.4544,-0.4544,1000,14384,2,0,8
-10.9181,-11.2714,-10.9209,-11.4685,1000,37926,10,0,33
-4.45227,-5.01929,-4.46484,-5.20456,1000,5455,6,0,3
-3.05296,-3.39929,-3.06513,-3.63437,1000,5455,4,1,33
-0.574537,-0.574537,-0.574537,-0.574537,1000,3359,2,0,1
-15.003,-18.6735,-15.0394,-22.0296,1000,5455,10,1,0
-10.4188,-12.7174,-10.4324,-14.4103,1000,8858,8,1,8
-2.27908,-2.45359,-2.29913,-2.49419,1000,4281,4,0,13
-15.0179,-17.9925,-15.0632,-21.4947,1000,3359,10,1,22
-10.3654,-13.6691,-10.3823,-14.5095,1000,37926,8,1,2
-4.43672,-4.62866,-4.44244,-4.6887,1000,23357,6,0,38
-14.8991,-20.051,-14.9197,-21.3285,1000,48329,10,1,37
-4.7603,-5.46887,-4.81456,-5.64023,1000,2069,6,0,1
-0.492391,-0.492391,-0.492391,-0.492391,1000,5455,2,0,23
-3.26582,-3.18705,-3.31974,-3.39857,1000,1623,4,1,4
-2.04345,-2.07697,-2.0443,-2.08771,1000,48329,4,0,19
-7.32977,-7.57895,-7.33241,-7.69772,1000,37926,8,0,13
-0.655759,-0.655759,-0.655759,-0.655759,1000,1000,2,0,26
-3.05014,-3.44583,-3.05805,-3.67439,1000,6951,4,1,23
-6.54135,-7.47221,-6.58035,-8.47657,1000,3359,6,1,19
-2.89572,-3.61123,-2.90258,-3.68109,1000,100000,4,1,38
-14.9527,-19.1213,-14.98,-21.0382,1000,18329,10,1,24
-7.46447,-8.3308,-7.48864,-8.77072,1000,5455,8,0,32
-15.0011,-18.7034,-15.0357,-21.8643,1000,6951,10,1,9
-4.41861,-4.76548,-4.42573,-4.87651,1000,8858,6,0,35
-2.88375,-3.56987,-2.88974,-3.67134,1000,61584,4,1,35
-10.3614,-13.5513,-10.3809,-14.8232,1000,23357,8,1,30
-3.177,-3.31693,-3.20204,-3.54646,1000,2636,4,1,27
-4.5067,-4.76861,-4.51235,-4.90321,1000,14384,6,0,2
-10.6969,-11.3073,-10.7003,-11.7316,1000,18329,10,0,1
-14.8623,-19.4862,-14.8894,-21.6788,1000,18329,10,1,40
-6.42411,-7.63761,-6.45215,-8.59276,1000,5455,6,1,7
-2.92601,-3.55563,-2.93437,-3.68883,1000,29763,4,1,15
-6.66392,-7.38659,-6.71828,-8.37097,1000,2636,6,1,19
-11.0086,-11.8767,-11.1661,-13.6731,1000,1274,8,1,8
-14.8651,-19.4875,-14.8828,-21.5398,1000,23357,10,1,35
-6.36868,-7.93645,-6.39116,-8.81461,1000,11288,6,1,38
-11.1018,-11.7263,-11.3338,-13.3835,1000,1000,8,1,16
-6.33618,-8.17704,-6.34955,-8.63248,1000,37926,6,1,10
-10.3991,-13.0766,-10.4141,-14.2666,1000,18329,8,1,39
-7.64788,-8.38549,-7.67687,-8.84959,1000,6951,8,0,16
-14.8464,-20.0237,-14.8707,-21.4592,1000,48329,10,1,22
-0.533356,-0.533356,-0.533356,-0.533356,1000,3359,2,1,35
-0.534646,-0.534646,-0.534646,-0.534646,1000,3359,2,0,24
-7.44673,-8.49016,-7.48746,-9.04829,1000,4281,8,0,43
-6.97191,-6.83601,-7.09807,-7.49264,1000,1000,6,1,5
-10.7626,-11.4238,-10.771,-11.8536,1000,18329,10,0,16
-6.36062,-7.89535,-6.37544,-8.48902,1000,18329,6,1,4
-7.41676,-8.18307,-7.4373,-8.56808,1000,6951,8,0,20
-0.452745,-0.452745,-0.452745,-0.452745,1000,29763,2,0,8
-0.509232,-0.509232,-0.509232,-0.509232,1000,5455,2,0,18
-2.06926,-2.1113,-2.07044,-2.1196,1000,37926,4,0,32
-0.461785,-0.461785,-0.461785,-0.461785,1000,11288,2,1,22
-6.32922,-7.86615,-6.3413,-8.63884,1000,14384,6,1,45
-0.437592,-0.437592,-0.437592,-0.437592,1000,37926,2,0,6
-7.36179,-7.94359,-7.38029,-8.33187,1000,11288,8,0,6
-14.8931,-20.2075,-14.9183,-20.8505,1000,100000,10,1,33
-11.0362,-12.4618,-11.0697,-13.3846,1000,3359,10,0,38
-10.6064,-11.3452,-10.6161,-11.7894,1000,14384,10,0,20
-10.3495,-13.6186,-10.3627,-14.6677,1000,29763,8,1,41
-10.4452,-13.556,-10.4735,-14.9641,1000,18329,8,1,21
-0.450298,-0.450298,-0.450298,-0.450298,1000,18329,2,0,39
-0.478323,-0.478323,-0.478323,-0.478323,1000,6951,2,1,49
-2.48952,-2.72718,-2.52627,-2.79017,1000,1623,4,0,46
-4.46442,-4.6125,-4.46822,-4.66027,1000,37926,6,0,39
-15.8288,-16.637,-15.9676,-19.3479,1000,1000,10,1,5
-2.09953,-2.17141,-2.1006,-2.18929,1000,18329,4,0,2
-10.6871,-10.9113,-10.6896,-11.0431,1000,78475,10,0,28
-14.8487,-20.5779,-14.8672,-21.7122,1000,78475,10,1,15
-4.54529,-4.74433,-4.54777,-4.80896,1000,23357,6,0,28
-4.46763,-4.72,-4.474,-4.83086,1000,14384,6,0,42
-11.7803,-13.5824,-12.0962,-14.4157,1000,1000,10,0,37
-7.41205,-7.65228,-7.41579,-7.7631,1000,37926,8,0,3
-14.8616,-19.877,-14.8916,-21.8309,1000,23357,10,1,47
-14.8329,-19.8688,-14.852,-20.681,1000,78475,10,1,22
-0.474673,-0.474673,-0.474673,-0.474673,1000,11288,2,1,14
-10.339,-13.6696,-10.3583,-14.7833,1000,29763,8,1,20
-2.00579,-2.05526,-2.00815,-2.06606,1000,37926,4,0,7
-0.441955,-0.441955,-0.441955,-0.441955,1000,18329,2,1,41
-4.5238,-4.94384,-4.53426,-5.07368,1000,6951,6,0,13
-2.93406,-3.62823,-2.94264,-3.72378,1000,61584,4,1,48
-10.6295,-12.6559,-10.6691,-14.6213,1000,3359,8,1,32
-11.1127,-11.987,-11.2667,-13.767,1000,1274,8,1,33
-2.07258,-2.14814,-2.07248,-2.16502,1000,18329,4,0,6
-7.65185,-9.02284,-7.75131,-9.51292,1000,1623,8,0,12
-4.44431,-4.5014,-4.44475,-4.51921,1000,100000,6,0,44
-6.29662,-8.16403,-6.30695,-8.49303,1000,61584,6,1,14
-7.53298,-7.65621,-7.53407,-7.71438,1000,78475,8,0,48
-0.664146,-0.664146,-0.664146,-0.664146,1000,1000,2,0,33
-11.8755,-13.6446,-12.1383,-14.4136,1000,1000,10,0,12
-7.384,-8.02357,-7.407,-8.39788,1000,8858,8,0,45
-3.21914,-3.14247,-3.25739,-3.31344,1000,1623,4,1,0
-2.08397,-2.11717,-2.08505,-2.12178,1000,48329,4,0,0
-4.51599,-4.57647,-4.51751,-4.60156,1000,78475,6,0,7
-0.582405,-0.582405,-0.582405,-0.582405,1000,2069,2,1,35
-0.484384,-0.484384,-0.484384,-0.484383,1000,6951,2,0,4
-4.49484,-4.62395,-4.49654,-4.66301,1000,37926,6,0,41
-10.9379,-12.3705,-10.9711,-13.3271,1000,4281,10,0,34
-11.2148,-13.149,-11.3574,-14.3057,1000,1623,10,0,2
-7.43113,-7.62888,-7.4343,-7.71843,1000,48329,8,0,38
-6.31415,-8.39601,-6.32696,-8.71148,1000,100000,6,1,13
-3.11878,-3.29757,-3.13173,-3.53189,1000,3359,4,1,44
-10.709,-11.162,-10.7156,-11.4744,1000,29763,10,0,1
-3.05669,-3.34632,-3.0615,-3.615,1000,4281,4,1,5
-10.3562,-12.8749,-10.3665,-14.4397,1000,11288,8,1,10
-10.7151,-10.935,-10.7179,-11.0994,1000,61584,10,0,44
-4.58485,-5.12151,-4.6085,-5.27912,1000,4281,6,0,43
-2.10474,-2.21607,-2.10898,-2.24671,1000,11288,4,0,44
-2.89609,-3.59244,-2.90261,-3.66259,1000,78475,4,1,44
-0.445268,-0.445268,-0.445268,-0.445268,1000,29763,2,1,48
-11.0198,-11.4921,-11.0262,-11.8418,1000,23357,10,0,38
-11.1313,-12.8794,-11.2661,-13.71,1000,1623,10,0,16
-0.438711,-0.438711,-0.438711,-0.438711,1000,23357,2,1,33
-0.440173,-0.440173,-0.440173,-0.440173,1000,48329,2,1,34
-3.02672,-3.40698,-3.03173,-3.65938,1000,6951,4,1,20
-14.8612,-19.2213,-14.884,-21.293,1000,18329,10,1,43
-11.1999,-12.4573,-11.2337,-13.3129,1000,5455,10,0,32
-3.45435,-3.3071,-3.54246,-3.47855,1000,1000,4,1,5
-11.3382,-13.6966,-11.5309,-14.6142,1000,1000,10,0,46
-7.45198,-8.00903,-7.46536,-8.38641,1000,11288,8,0,30
-8.04951,-9.40402,-8.23813,-10.0716,1000,1274,8,0,14
-3.44576,-3.25232,-3.57267,-3.40118,1000,1000,4,1,48
-7.79227,-9.08851,-7.86745,-9.45232,1000,1274,8,0,20
-0.431163,-0.431163,-0.431163,-0.431163,1000,37926,2,1,13
-10.3856,-13.494,-10.4036,-14.6503,1000,23357,8,1,14
-0.521517,-0.521517,-0.521517,-0.521517,1000,4281,2,0,33
-11.0537,-11.9234,-11.1932,-13.6576,1000,1274,8,1,24
-4.48266,-4.57894,-4.48452,-4.60506,1000,48329,6,0,20
-0.447986,-0.447986,-0.447986,-0.447986,1000,18329,2,1,30
-10.994,-12.3799,-11.0993,-14.313,1000,1623,8,1,5
-10.755,-11.3089,-10.7591,-11.7105,1000,23357,10,0,14
-10.3831,-13.5027,-10.4101,-14.9551,1000,18329,8,1,29
-2.11381,-2.23391,-2.12156,-2.28155,1000,11288,4,0,7
-2.09376,-2.26798,-2.0962,-2.30546,1000,6951,4,0,15
-0.41952,-0.41952,-0.41952,-0.41952,1000,61584,2,0,42
-4.68934,-5.544,-4.7255,-5.6998,1000,1623,6,0,14
-10.4564,-12.6765,-10.492,-14.6679,1000,5455,8,1,7
-15.3502,-17.5311,-15.4758,-20.7772,1000,2069,10,1,36
-14.8734,-19.5227,-14.8998,-21.7561,1000,18329,10,1,48
-0.554743,-0.554743,-0.554743,-0.554743,1000,3359,2,0,27
-0.464377,-0.464377,-0.464377,-0.464377,1000,18329,2,0,25
-2.5065,-2.74561,-2.55506,-2.80914,1000,1274,4,0,37
-6.37802,-8.10001,-6.39428,-8.68346,1000,23357,6,1,27
-6.95275,-6.98549,-7.10565,-7.74684,1000,1274,6,1,41
-0.628775,-0.628775,-0.628775,-0.628775,1000,1623,2,0,40
-2.93376,-3.55755,-2.94169,-3.65244,1000,48329,4,1,0
-2.90383,-3.47255,-2.90719,-3.59761,1000,29763,4,1,25
-4.5044,-4.70112,-4.51074,-4.77133,1000,18329,6,0,42
-4.90928,-5.78775,-4.99614,-6.03685,1000,1274,6,0,23
-2.10228,-2.1561,-2.10466,-2.16948,1000,23357,4,0,43
-3.38096,-3.34545,-3.43032,-3.58601,1000,2069,4,1,23
-6.64449,-7.28554,-6.7384,-8.28045,1000,2069,6,1,4
-14.9427,-19.0878,-14.9763,-21.621,1000,11288,10,1,15
-10.3434,-13.9899,-10.3627,-14.5967,1000,78475,8,1,41
-7.55148,-8.49039,-7.58212,-9.03087,1000,4281,8,0,30
-6.32043,-8.26974,-6.33486,-8.68948,1000,48329,6,1,40
-4.53523,-4.66732,-4.53767,-4.72999,1000,29763,6,0,48
-14.8902,-19.8137,-14.9138,-21.2977,1000,37926,10,1,33
-0.430089,-0.430089,-0.430089,-0.430089,1000,18329,2,1,31
-0.429086,-0.429086,-0.429086,-0.429086,1000,29763,2,0,11
-10.3808,-13.926,-10.4033,-14.6235,1000,61584,8,1,5
-2.92381,-3.47247,-2.9264,-3.62446,1000,23357,4,1,37
-0.50475,-0.50475,-0.50475,-0.50475,1000,6951,2,1,30
-10.9587,-12.2799,-10.9831,-13.1848,1000,5455,10,0,49
-0.596854,-0.596854,-0.596854,-0.596854,1000,1623,2,0,20
-6.30209,-8.14181,-6.3136,-8.37252,1000,100000,6,1,43
-15.0712,-18.1444,-15.1435,-21.5071,1000,3359,10,1,48
-7.19262,-7.8158,-7.20506,-8.20938,1000,11288,8,0,32
-2.04153,-2.07052,-2.04237,-2.07655,1000,61584,4,0,38
-7.46758,-8.01132,-7.48272,-8.25935,1000,11288,8,0,41
-14.8606,-19.8792,-14.8828,-20.5371,1000,100000,10,1,29
-2.10008,-2.19075,-2.10261,-2.2022,1000,14384,4,0,25
-7.38703,-7.72377,-7.39011,-7.9157,1000,23357,8,0,5
-0.448101,-0.448101,-0.448101,-0.448101,1000,14384,2,1,11
-0.427377,-0.427377,-0.427377,-0.427377,1000,48329,2,0,1
-0.430453,-0.430453,-0.430453,-0.430453,1000,18329,2,0,13
-14.9588,-18.8171,-15.001,-21.579,1000,8858,10,1,19
-10.5236,-11.2556,-10.5304,-11.6844,1000,14384,10,0,21
-10.7572,-12.0699,-10.8651,-14.052,1000,2069,8,1,29
-0.564819,-0.564819,-0.564819,-0.564819,1000,3359,2,1,30
-10.656,-12.5538,-10.7351,-14.6872,1000,2636,8,1,34
-11.0531,-11.8837,-11.074,-12.5149,1000,11288,10,0,36
-7.40446,-7.65177,-7.40716,-7.73562,1000,29763,8,0,12
-4.46546,-4.67198,-4.47039,-4.75499,1000,18329,6,0,16
-0.446334,-0.446334,-0.446334,-0.446334,1000,23357,2,0,17
-0.409115,-0.409115,-0.409115,-0.409115,1000,100000,2,1,19
-2.95794,-3.38068,-2.96645,-3.6138,1000,8858,4,1,17
-10.3936,-13.017,-10.4065,-14.7024,1000,11288,8,1,13
-0.577185,-0.577185,-0.577185,-0.577185,1000,1623,2,0,41
-0.42464,-0.42464,-0.42464,-0.42464,1000,23357,2,0,28
-7.61162,-9.32433,-7.78577,-9.72349,1000,1000,8,0,38
-7.53325,-7.80194,-7.53844,-7.98756,1000,29763,8,0,23
-6.31918,-8.28754,-6.33064,-8.63257,1000,78475,6,1,43
-10.8218,-11.5325,-10.8314,-12.0098,1000,14384,10,0,39
-3.1228,-3.43766,-3.15173,-3.70336,1000,4281,4,1,12
-10.8831,-11.3286,-10.8878,-11.6429,1000,23357,10,0,34
-6.83368,-7.30267,-6.93604,-8.19439,1000,1623,6,1,2
-7.42822,-7.71247,-7.42923,-7.83597,1000,29763,8,0,1
-10.5394,-12.3905,-10.5812,-14.5557,1000,3359,8,1,29
-15.4385,-17.3391,-15.5768,-20.3992,1000,1623,10,1,6
-0.478127,-0.478127,-0.478127,-0.478127,1000,11288,2,1,34
-11.3914,-13.2343,-11.5629,-14.2145,1000,1274,10,0,20
-7.55548,-8.24183,-7.5717,-8.55886,1000,6951,8,0,48
-4.52984,-4.6264,-4.53182,-4.64877,1000,48329,6,0,5
-2.6259,-2.73381,-2.65907,-2.75621,1000,1000,4,0,26
-7.99871,-9.26213,-8.15766,-9.74779,1000,1274,8,0,25
-11.3712,-12.8124,-11.4359,-13.8904,1000,2636,10,0,43
-2.05055,-2.07892,-2.05114,-2.08305,1000,61584,4,0,35
-3.33084,-3.22887,-3.43731,-3.40772,1000,1274,4,1,6
-7.34908,-7.5283,-7.35131,-7.58363,1000,61584,8,0,39
-11.4299,-13.4494,-11.6459,-14.2798,1000,1000,10,0,25
-0.467688,-0.467688,-0.467688,-0.467688,1000,18329,2,0,33
-6.8147,-7.33285,-6.93206,-8.20841,1000,1623,6,1,29
-4.38607,-4.63655,-4.39459,-4.71622,1000,14384,6,0,30
-3.10901,-3.45084,-3.12692,-3.70577,1000,5455,4,1,16
-0.42573,-0.42573,-0.42573,-0.42573,1000,37926,2,0,37
-4.36232,-4.84992,-4.37446,-4.99718,1000,5455,6,0,46
-2.17854,-2.33568,-2.17852,-2.35356,1000,6951,4,0,17
-10.6388,-12.642,-10.6952,-14.6782,1000,3359,8,1,43
-15.0115,-18.0695,-15.037,-21.4172,1000,4281,10,1,5
-0.495641,-0.495641,-0.495641,-0.495641,1000,5455,2,0,30
-11.0088,-11.797,-11.0212,-12.4008,1000,11288,10,0,14
-2.22474,-2.43359,-2.23469,-2.47427,1000,4281,4,0,38
-10.555,-12.687,-10.5965,-14.8198,1000,4281,8,1,36
-0.626179,-0.626179,-0.626179,-0.626179,1000,1000,2,1,11
-6.68104,-7.04923,-6.75264,-7.91947,1000,1623,6,1,13
-6.34841,-8.18394,-6.36181,-8.56181,1000,48329,6,1,45
-7.46535,-8.31032,-7.48986,-8.71597,1000,5455,8,0,23
-11.4563,-13.4871,-11.7028,-14.2607,1000,1000,10,0,2
-4.73575,-5.47647,-4.8185,-5.63459,1000,1623,6,0,17
-3.45456,-3.27762,-3.56485,-3.47074,1000,1000,4,1,29
-10.3307,-13.4378,-10.3511,-14.6791,1000,23357,8,1,20
-7.90366,-9.26357,-7.98725,-9.52792,1000,1000,8,0,13
-14.9225,-19.4462,-14.9518,-21.7112,1000,18329,10,1,20
-10.3329,-13.6272,-10.347,-14.3575,1000,48329,8,1,13
-8.40213,-9.54994,-8.60211,-10.0551,1000,1000,8,0,27
-4.62826,-5.37738,-4.6708,-5.62377,1000,2636,6,0,29
-7.78893,-9.04615,-7.86996,-9.66359,1000,2069,8,0,13
-2.03703,-2.05596,-2.03723,-2.05883,1000,100000,4,0,47
-0.431039,-0.431039,-0.431039,-0.431039,1000,23357,2,1,22
-7.47028,-7.92597,-7.48007,-8.2593,1000,14384,8,0,38
-4.47711,-4.77657,-4.48656,-4.90482,1000,14384,6,0,35
-2.12231,-2.21365,-2.12814,-2.23475,1000,18329,4,0,32
-10.5796,-12.7659,-10.6284,-14.8417,1000,4281,8,1,14
-6.44358,-7.5614,-6.46476,-8.50149,1000,5455,6,1,26
-0.437994,-0.437994,-0.437994,-0.437994,1000,48329,2,0,7
-10.5451,-12.2421,-10.5864,-14.2703,1000,2636,8,1,3
-10.6704,-11.146,-10.6746,-11.3704,1000,29763,10,0,23
-10.4048,-12.8377,-10.4226,-14.5995,1000,8858,8,1,7
-10.3978,-13.234,-10.4207,-14.7811,1000,14384,8,1,16
-0.440631,-0.440631,-0.440631,-0.440631,1000,18329,2,0,21
-2.06243,-2.14329,-2.06694,-2.16152,1000,18329,4,0,11
-4.49384,-4.61135,-4.49494,-4.63939,1000,37926,6,0,3
-0.432129,-0.432129,-0.432129,-0.432129,1000,23357,2,1,16
-2.10349,-2.25292,-2.11121,-2.29605,1000,6951,4,0,13
-0.446852,-0.446852,-0.446852,-0.446852,1000,23357,2,1,2
-15.3801,-16.8249,-15.5618,-19.7726,1000,1274,10,1,49
-10.4224,-12.9615,-10.4636,-14.8736,1000,6951,8,1,43
-2.5085,-2.70719,-2.53957,-2.73136,1000,1274,4,0,21
-0.429298,-0.429298,-0.429298,-0.429298,1000,61584,2,0,34
-0.470358,-0.470358,-0.470358,-0.470358,1000,8858,2,1,13
-6.32763,-8.27743,-6.33932,-8.5496,1000,78475,6,1,4
-3.37521,-3.19526,-3.45861,-3.32521,1000,1000,4,1,2
-7.33237,-7.63289,-7.33606,-7.78485,1000,29763,8,0,37
-6.31716,-8.426,-6.3333,-8.72513,1000,78475,6,1,39
-10.8901,-12.2997,-10.9195,-13.2366,1000,4281,10,0,1
-3.21274,-3.3434,-3.2415,-3.59928,1000,2636,4,1,25
-3.06331,-3.33668,-3.07421,-3.57395,1000,4281,4,1,27
-3.39231,-3.29486,-3.45575,-3.46762,1000,1274,4,1,21
-0.421988,-0.421988,-0.421988,-0.421988,1000,100000,2,1,33
-0.557969,-0.557969,-0.557969,-0.557969,1000,2069,2,0,32
-2.58686,-2.78731,-2.6192,-2.85228,1000,1274,4,0,11
-0.460372,-0.460372,-0.460372,-0.460372,1000,11288,2,0,5
-6.33586,-7.99583,-6.34814,-8.55119,1000,23357,6,1,0
-3.01145,-3.33993,-3.01354,-3.56959,1000,6951,4,1,19
-0.535123,-0.535123,-0.535123,-0.535123,1000,5455,2,1,16
-6.3317,-8.09803,-6.34876,-8.68828,1000,23357,6,1,31
-3.11263,-3.32188,-3.11301,-3.57923,1000,4281,4,1,44
-4.60225,-5.10927,-4.62947,-5.33302,1000,5455,6,0,1
-10.4944,-12.7167,-10.5219,-14.7262,1000,5455,8,1,16
-11.0674,-12.0806,-11.0932,-12.8171,1000,6951,10,0,43
-4.4905,-4.6865,-4.49719,-4.77242,1000,23357,6,0,48
-10.625,-11.4742,-10.6366,-11.9243,1000,11288,10,0,3
-0.601616,-0.601616,-0.601616,-0.601616,1000,2636,2,0,6
-4.5455,-4.98295,-4.55809,-5.16506,1000,5455,6,0,24
-2.91594,-3.60495,-2.92261,-3.66157,1000,100000,4,1,11
-4.42715,-4.74381,-4.43704,-4.84292,1000,11288,6,0,27
-6.31864,-8.12,-6.33198,-8.56057,1000,37926,6,1,36
-4.47855,-4.78856,-4.48501,-4.93839,1000,11288,6,0,5
-2.92035,-3.65302,-2.92777,-3.73821,1000,78475,4,1,25
-0.413122,-0.413122,-0.413122,-0.413122,1000,100000,2,0,12
-2.63723,-2.78362,-2.68206,-2.82932,1000,1000,4,0,18
-15.0859,-18.1875,-15.1213,-21.5554,1000,4281,10,1,6
-4.4126,-4.65251,-4.42072,-4.7359,1000,18329,6,0,38
-2.93816,-3.49191,-2.94469,-3.67141,1000,18329,4,1,44
-7.41395,-7.54803,-7.41576,-7.60217,1000,78475,8,0,6
-10.8165,-11.0245,-10.8193,-11.0721,1000,78475,10,0,33
-10.8418,-11.2779,-10.8466,-11.5701,1000,29763,10,0,18
-2.91645,-3.48698,-2.91842,-3.68673,1000,18329,4,1,26
-6.36267,-7.79433,-6.37026,-8.47354,1000,14384,6,1,49
-14.997,-18.4774,-15.0341,-21.7261,1000,5455,10,1,11
-0.473298,-0.473298,-0.473298,-0.473298,1000,14384,2,1,21
-7.51237,-8.52348,-7.56293,-9.06858,1000,4281,8,0,40
-10.7887,-11.0323,-10.7906,-11.1723,1000,61584,10,0,20
-7.43494,-8.03002,-7.4449,-8.41855,1000,11288,8,0,38
-10.3674,-13.6346,-10.3814,-14.2555,1000,61584,8,1,46
-3.33753,-3.29006,-3.39995,-3.50622,1000,1623,4,1,28
-2.9263,-3.57002,-2.93404,-3.66521,1000,61584,4,1,33
-6.33208,-8.10913,-6.34392,-8.5495,1000,37926,6,1,28
-15.3064,-16.7621,-15.3751,-19.6963,1000,1623,10,1,21
-0.497742,-0.497742,-0.497742,-0.497742,1000,6951,2,1,6
-3.22991,-3.31717,-3.27883,-3.57722,1000,2069,4,1,36
-11.0516,-11.772,-11.2504,-13.472,1000,1000,8,1,37
-7.4016,-7.73955,-7.40698,-7.98537,1000,23357,8,0,37
-4.79974,-5.62444,-4.87531,-5.87244,1000,1623,6,0,35
-2.43824,-2.80816,-2.4906,-2.88314,1000,1274,4,0,29
-0.508225,-0.508225,-0.508225,-0.508225,1000,4281,2,1,47
-4.68126,-5.31799,-4.72745,-5.57263,1000,2636,6,0,22
-0.670517,-0.670517,-0.670517,-0.670517,1000,1000,2,0,46
-2.24112,-2.54981,-2.26181,-2.61108,1000,2069,4,0,22
-0.431999,-0.431999,-0.431999,-0.431999,1000,29763,2,1,39
-4.53876,-5.13654,-4.55346,-5.31714,1000,4281,6,0,44
-5.08005,-5.83569,-5.13555,-5.98186,1000,1000,6,0,47
-2.19331,-2.36058,-2.20685,-2.41217,1000,6951,4,0,11
-0.424887,-0.424887,-0.424887,-0.424887,1000,37926,2,1,45
-6.34982,-7.98581,-6.36149,-8.70761,1000,18329,6,1,13
-7.6683,-8.78767,-7.71211,-9.25332,1000,2069,8,0,7
-4.48978,-4.95521,-4.50872,-5.11185,1000,5455,6,0,11
-0.591524,-0.591524,-0.591524,-0.591524,1000,1623,2,0,7
